,node,y,x,osmid,highway,ref
19317,1376668798,53.0432403,-1.4045121,1376668798,,
19318,1497422100,53.0235024,-1.4768483,1497422100,,
19319,1528759757,53.2008866,-1.4892842,1528759757,,
19320,1528814575,53.1708806,-1.4935525,1528814575,,
19321,1531777038,53.0618046,-1.4406067,1531777038,traffic_signals,
19322,1531780274,53.097878,-1.4199145,1531780274,traffic_signals,
19323,1536945182,53.2273185,-1.4171808,1536945182,,
19324,1536945217,53.228973,-1.419326,1536945217,,
19325,1537546205,53.2133947,-1.3938792,1537546205,,
19326,1537553618,53.2293409,-1.4164805,1537553618,,
19327,1537565031,53.1479744,-1.4299401,1537565031,,
19328,1538897977,53.2066329,-1.3795229,1538897977,,
19329,1541557155,53.2210472,-1.4080713,1541557155,mini_roundabout,
19330,1541591927,53.1903249,-1.3491454,1541591927,,
19331,1541591936,53.1901477,-1.3495557,1541591936,,
19332,1541591943,53.190484,-1.3489943,1541591943,,
19333,1541597063,53.1871389,-1.3621916,1541597063,,
19334,1541597065,53.187246,-1.3625459,1541597065,,
19335,1541597072,53.1869925,-1.3623132,1541597072,,
19336,1541597081,53.187101,-1.3626838,1541597081,,
19337,1544365651,53.2389946,-1.4271069,1544365651,mini_roundabout,
19338,1544393136,53.2381979,-1.4262216,1544393136,,
19339,1544393141,53.2382602,-1.4262759,1544393141,,
19340,1544393162,53.2382851,-1.4268614,1544393162,,
19341,1544393165,53.2387452,-1.4267812,1544393165,,
19342,1544421763,53.2502011,-1.4284044,1544421763,,
19343,1545234226,53.2337428,-1.3971928,1545234226,,
19344,1545234229,53.233713,-1.3988274,1545234229,,
19345,1546166142,53.2317848,-1.3630853,1546166142,,
19346,1546166154,53.2317473,-1.362598,1546166154,,
19347,1546166157,53.2319182,-1.3620819,1546166157,,
19348,1546166159,53.2320938,-1.3618983,1546166159,,
19349,1548577310,53.2507226,-1.4286258,1548577310,,
19350,1548577312,53.2505311,-1.4282946,1548577312,,
19351,1548577317,53.2507682,-1.4283388,1548577317,,
19352,1548577319,53.2505337,-1.4285835,1548577319,,
19353,1548577331,53.2513244,-1.4280824,1548577331,,
19354,1549373562,53.1449209,-1.4148629,1549373562,,
19355,1552705866,53.0973055,-1.4199902,1552705866,,
19356,1556551820,53.1370488,-1.3508175,1556551820,,
19357,1556580890,53.1811094,-1.387389,1556580890,,
19358,1558460729,53.0911846,-1.3954206,1558460729,,
19359,1558460772,53.090949,-1.3949557,1558460772,traffic_signals,
19360,1559454448,53.2372769,-1.4250947,1559454448,,
19361,1560866962,53.2377558,-1.4258003,1560866962,,
19362,1562459569,53.2084375,-1.4033123,1562459569,,
19363,1586007329,53.2519706,-1.4114769,1586007329,,
19364,1586024169,53.2523546,-1.4119539,1586024169,,
19365,1586024206,53.2523647,-1.4114311,1586024206,,
19366,1598343683,52.9140828,-1.4078269,1598343683,traffic_signals,
19367,1598343686,52.9148555,-1.4097296,1598343686,,
19368,1598343691,52.9149588,-1.4100926,1598343691,,
19369,1606649608,53.2307912,-1.4675745,1606649608,,
19370,1642871968,52.9162462,-1.415181,1642871968,,
19371,1686577840,53.052051,-1.4124319,1686577840,,
19372,1923648403,53.2479688,-1.6073934,1923648403,,
19373,1923648446,53.2479345,-1.6080642,1923648446,,
19374,2063879428,53.0506976,-1.4075075,2063879428,,
19375,2290799685,53.050738,-1.4071653,2290799685,,
19376,2290929908,53.0511202,-1.4049222,2290929908,,
19377,2290954850,53.0505148,-1.4042491,2290954850,,
19378,2290954855,53.0506899,-1.4041477,2290954855,,
19379,2291202263,53.0523575,-1.3948817,2291202263,,
19380,2558573421,52.8803871,-1.392851,2558573421,,
19381,2558573431,52.8807319,-1.3929135,2558573431,,
19382,3129007038,53.0750797,-1.4007161,3129007038,,
19383,3308131871,53.1004086,-1.4198672,3308131871,,
19384,3308131891,53.1012321,-1.4202112,3308131891,,
19385,3656474148,53.2132203,-1.3935616,3656474148,,
19386,4362167736,53.259279,-1.9162076,4362167736,,
19387,4937077138,53.0435325,-1.4045919,4937077138,,
19388,5161842197,53.2313609,-1.4542285,5161842197,mini_roundabout,
19389,5521206275,52.9459709,-1.4533107,5521206275,,
19390,5521206276,52.9459198,-1.4530149,5521206276,,
19391,5521206282,52.9462229,-1.4530813,5521206282,,
19392,5521206285,52.9461027,-1.4528535,5521206285,,
19393,5521223196,52.9464822,-1.4523548,5521223196,,
19394,5521223198,52.9456538,-1.4532965,5521223198,,
19395,5777845201,53.2083628,-1.4034739,5777845201,,
19396,6938855314,53.0690132,-1.3977581,6938855314,,
19397,7168002103,53.2523688,-1.4113172,7168002103,,
19398,7523363847,53.24668,-1.4166715,7523363847,,
19399,7523370193,53.2521531,-1.4114642,7523370193,crossing,
19400,7595609137,52.8804219,-1.3930371,7595609137,,
19401,7942953839,53.2353412,-1.424257,7942953839,,
19402,7966165010,53.2369074,-1.4665545,7966165010,,
19403,7966165022,53.2525698,-1.451331,7966165022,,
19404,7966165027,53.2523135,-1.4515525,7966165027,,
19405,7966165030,53.2525639,-1.4512736,7966165030,,
19406,7966165038,53.2525562,-1.4509155,7966165038,,
19407,7966166005,53.2462086,-1.4610557,7966166005,,
19408,7966166016,53.2463805,-1.4604847,7966166016,,
19409,7966166019,53.2462287,-1.4603569,7966166019,,
19410,7966166029,53.2460323,-1.4608659,7966166029,,
19411,7966166034,53.2463868,-1.4600685,7966166034,,
19412,7966166036,53.2460217,-1.4612728,7966166036,,
19413,7966166100,53.239257,-1.4660895,7966166100,,
19414,7966166102,53.2392325,-1.4664173,7966166102,,
19415,7966166104,53.2390121,-1.4662363,7966166104,,
19416,7966166107,53.2397859,-1.4662879,7966166107,crossing,
19417,8129287956,53.2085667,-1.4034712,8129287956,,
19418,8129287957,53.2080334,-1.4031065,8129287957,,
19419,8129287963,53.2132587,-1.3939709,8129287963,,
19420,8129287975,53.2133826,-1.3941988,8129287975,,
19421,8176824578,53.1685364,-1.4127302,8176824578,,
19422,8176824584,53.168737,-1.4125059,8176824584,,
19423,8176824588,53.1687639,-1.4132088,8176824588,,
19424,130514,52.552992,-1.883894,130514,,
19425,130515,52.5532537,-1.8841038,130515,,
19426,130516,52.5531633,-1.8847216,130516,,
19427,130517,52.5529646,-1.8847764,130517,,
19428,130539,52.5691039,-1.879695,130539,,
19429,130543,52.5672422,-1.8790946,130543,,
19430,130565,52.5465188,-1.8561232,130565,,
19431,130597,52.5364034,-1.8269382,130597,,
19432,130607,52.5229338,-1.8066833,130607,,
19433,130608,52.5230789,-1.806904,130608,,
19434,130643,52.5136734,-1.7985369,130643,,
19435,130649,52.513284,-1.7984199,130649,,
19436,130650,52.5110289,-1.8086566,130650,,
19437,130651,52.51121,-1.8090006,130651,,
19438,130652,52.5109017,-1.8093873,130652,,
19439,130653,52.5107484,-1.8089905,130653,,
19440,130660,52.5133122,-1.8004165,130660,,
19441,130661,52.5132466,-1.8000773,130661,,
19442,130665,52.5118896,-1.7977316,130665,,
19443,130667,52.51215,-1.7510667,130667,motorway_junction,4A
19444,130675,52.5084081,-1.7318207,130675,,
19445,130684,52.5031204,-1.721604,130684,motorway_junction,7A
19446,130686,52.5135814,-1.7258163,130686,,
19447,130691,52.4988166,-1.7182705,130691,,
19448,130695,52.489851,-1.7125598,130695,,
19449,130698,52.4847723,-1.7249598,130698,motorway_junction,4
19450,130773,52.3831313,-2.0469859,130773,,
19451,130789,52.4256666,-2.0191401,130789,,
19452,130795,52.4456012,-2.0175848,130795,motorway_junction,3
19453,130834,52.4964459,-2.015831,130834,,
19454,130872,52.5514223,-1.940353,130872,,
19455,130876,52.552374,-1.9370201,130876,motorway_junction,7
19456,130888,52.5535866,-1.9325968,130888,,
19457,130890,52.5525783,-1.9326467,130890,,
19458,133686,52.5282516,-1.8415377,133686,,
19459,133707,52.5238569,-1.8390095,133707,,
19460,133711,52.5271704,-1.8365659,133711,traffic_signals,
19461,199812,52.4713206,-1.6628514,199812,,
19462,199899,52.5158205,-1.725536,199899,motorway_junction,8
19463,199903,52.5197146,-1.726373,199903,motorway_junction,8
19464,199913,52.5290159,-1.7291199,199913,,
19465,199944,52.5291238,-1.7296429,199944,motorway_junction,T1
19466,201518,52.553235,-1.7986183,201518,,
19467,201519,52.5533491,-1.7983814,201519,,
19468,201523,52.5530869,-1.7982906,201523,,
19469,201525,52.5530887,-1.7985315,201525,,
19470,202577,52.5648055,-1.822503,202577,,
19471,202578,52.5652341,-1.8224821,202578,,
19472,203305,52.534382,-1.8279906,203305,,
19473,203430,52.5096793,-1.8622579,203430,,
19474,203451,52.5057334,-1.8795628,203451,motorway_junction,
19475,203637,52.55417,-1.8278941,203637,traffic_signals,
19476,203645,52.5267542,-1.8368404,203645,,
19477,203649,52.521913,-1.8443308,203649,,
19478,203650,52.5218457,-1.8441124,203650,,
19479,203651,52.5216395,-1.844352,203651,,
19480,203652,52.5217521,-1.8444855,203652,,
19481,203656,52.5228634,-1.8437885,203656,,
19482,203657,52.5233038,-1.8435408,203657,,
19483,203658,52.5229951,-1.8435012,203658,,
19484,203659,52.5228169,-1.8433671,203659,,
19485,203660,52.5227323,-1.843479,203660,,
19486,203666,52.5213103,-1.845027,203666,crossing,
19487,203678,52.5253039,-1.8391704,203678,,
19488,203944,52.5251127,-1.8026247,203944,,
19489,203979,52.5326958,-1.8298688,203979,,
19490,203998,52.550427,-1.8418149,203998,,
19491,204049,52.5606541,-1.8255493,204049,,
19492,204078,52.5639608,-1.8237149,204078,,
19493,204079,52.5634711,-1.8230874,204079,,
19494,204081,52.564008,-1.8230623,204081,,
19495,204303,52.5606131,-1.8251188,204303,,
19496,204307,52.5602068,-1.8254216,204307,,
19497,204308,52.5605218,-1.8254655,204308,,
19498,204309,52.5605416,-1.8251761,204309,,
19499,204973,52.5308436,-1.7746086,204973,,
19500,204991,52.5298958,-1.7739447,204991,,
19501,205076,52.5115282,-1.8332986,205076,,
19502,205084,52.5107637,-1.8338027,205084,,
19503,205132,52.5077665,-1.8530348,205132,,
19504,205152,52.5108681,-1.8554355,205152,,
19505,205210,52.4862066,-1.8932129,205210,,
19506,205211,52.4864256,-1.8926685,205211,,
19507,205215,52.485693,-1.8918668,205215,,
19508,205216,52.4856124,-1.8926694,205216,,
19509,205269,52.5165533,-1.9012617,205269,,
19510,205299,52.5292278,-1.8939816,205299,,
19511,205300,52.5300955,-1.8916844,205300,,
19512,205301,52.5303121,-1.8909676,205301,,
19513,205302,52.5304389,-1.8909189,205302,,
19514,205307,52.5320975,-1.886893,205307,,
19515,205308,52.5319943,-1.8868129,205308,,
19516,205310,52.5325733,-1.8846744,205310,,
19517,205312,52.5324739,-1.8846085,205312,,
19518,205313,52.5332258,-1.8827005,205313,,
19519,205314,52.5331321,-1.8825957,205314,,
19520,205315,52.5336393,-1.8809774,205315,,
19521,205316,52.5335372,-1.8809323,205316,,
19522,205317,52.5337251,-1.8806041,205317,,
19523,205318,52.5336302,-1.8805269,205318,,
19524,205335,52.5403906,-1.8700928,205335,,
19525,205336,52.5406144,-1.8698808,205336,,
19526,205339,52.5405649,-1.8697549,205339,,
19527,205342,52.5403484,-1.86992,205342,,
19528,205349,52.5426609,-1.867329,205349,,
19529,205359,52.5463247,-1.8566279,205359,,
19530,205558,52.5393526,-1.8002928,205558,,
19531,205559,52.5367926,-1.8002728,205559,,
19532,205561,52.5385175,-1.8003607,205561,,
19533,205704,52.5082568,-1.8594707,205704,motorway_junction,6
19534,205712,52.5107762,-1.8553676,205712,,
19535,205719,52.5092822,-1.8600775,205719,,
19536,205720,52.5092353,-1.86167,205720,,
19537,205729,52.5101757,-1.8647628,205729,,
19538,205732,52.509886,-1.8598153,205732,,
19539,205733,52.5094795,-1.8601569,205733,,
19540,205737,52.5159002,-1.8371925,205737,,
19541,205740,52.5158237,-1.8368605,205740,,
19542,205765,52.505762,-1.8317613,205765,,
19543,205766,52.506065,-1.8315367,205766,,
19544,205767,52.5059428,-1.8309425,205767,,
19545,205769,52.5048727,-1.8303915,205769,,
19546,205770,52.5045202,-1.8310413,205770,,
19547,205805,52.5044977,-1.8309752,205805,,
19548,205808,52.5076179,-1.8198247,205808,,
19549,205810,52.5077101,-1.819191,205810,,
19550,205815,52.5079108,-1.8199832,205815,,
19551,205847,52.5069358,-1.794671,205847,,
19552,205849,52.5072527,-1.7960917,205849,,
19553,205861,52.5082515,-1.7950772,205861,,
19554,205863,52.5080253,-1.7942904,205863,,
19555,205876,52.5098564,-1.7854047,205876,,
19556,205889,52.5093756,-1.7877683,205889,motorway_junction,5
19557,206367,52.5152031,-1.8682023,206367,motorway_junction,6
19558,206379,52.5151379,-1.8684451,206379,,
19559,206380,52.5127241,-1.8649246,206380,,
19560,206439,52.5479586,-1.8844324,206439,,
19561,206440,52.5479125,-1.8842101,206440,,
19562,206443,52.552784,-1.8845508,206443,,
19563,206450,52.55275,-1.8843276,206450,,
19564,206607,52.4916729,-1.7354086,206607,,
19565,206627,52.4828294,-1.7229145,206627,,
19566,206634,52.478462,-1.7146483,206634,,
19567,206643,52.4768003,-1.6959902,206643,,
19568,206646,52.4771002,-1.6929199,206646,motorway_junction,4
19569,206660,52.4789607,-1.7154466,206660,,
19570,206675,52.4792141,-1.7104797,206675,motorway_junction,7A
19571,206691,52.5116806,-1.750364,206691,,
19572,206769,52.5899608,-1.7836512,206769,,
19573,206771,52.5904834,-1.7844843,206771,,
19574,206784,52.589575,-1.785395,206784,,
19575,206998,52.5796182,-1.7780125,206998,,
19576,207022,52.5708937,-1.7714482,207022,,
19577,207033,52.5666837,-1.7696188,207033,,
19578,207044,52.5641306,-1.7702324,207044,,
19579,207106,52.5785,-1.8046756,207106,,
19580,207115,52.5723683,-1.8184653,207115,,
19581,207121,52.5710322,-1.8231254,207121,,
19582,207166,52.4730208,-1.8755052,207166,,
19583,207235,52.48476,-1.8999085,207235,,
19584,207241,52.4856356,-1.9001011,207241,,
19585,207541,52.444272,-1.7112878,207541,,
19586,207548,52.4460135,-1.7085777,207548,,
19587,207593,52.4719846,-1.7112739,207593,,
19588,207615,52.4853451,-1.7352134,207615,,
19589,207623,52.4761387,-1.7002943,207623,,
19590,207696,52.5818349,-1.9047482,207696,,
19591,207700,52.5819906,-1.9055966,207700,,
19592,207703,52.5818632,-1.9061354,207703,,
19593,207704,52.5817252,-1.9060314,207704,,
19594,207707,52.5691256,-1.8794062,207707,,
19595,207708,52.5689916,-1.879531,207708,,
19596,207712,52.5097242,-1.8697049,207712,,
19597,207718,52.512488,-1.8667272,207718,,
19598,207720,52.5090415,-1.8712579,207720,motorway_junction,
19599,207772,52.5245198,-1.8585343,207772,,
19600,207789,52.5246713,-1.8673579,207789,,
19601,207804,52.5221142,-1.8742139,207804,,
19602,207810,52.5214052,-1.8766762,207810,,
19603,207838,52.4931964,-1.8885236,207838,,
19604,207847,52.4980015,-1.8841067,207847,,
19605,207848,52.4968928,-1.8867347,207848,motorway_junction,
19606,207888,52.4923545,-1.8709342,207888,,
19607,207890,52.4921381,-1.8701346,207890,,
19608,207892,52.4924549,-1.8707918,207892,,
19609,207893,52.4919705,-1.870584,207893,,
19610,207894,52.4924218,-1.8702281,207894,,
19611,207895,52.4920172,-1.8702915,207895,,
19612,207904,52.4841576,-1.8918518,207904,,
19613,207910,52.4820145,-1.8902815,207910,traffic_signals,E0533
19614,207911,52.4820912,-1.8901729,207911,,
19615,207912,52.4821411,-1.8898072,207912,,
19616,207913,52.4820229,-1.889523,207913,,
19617,207931,52.48383,-1.8915964,207931,,
19618,207932,52.483059,-1.8914365,207932,,
19619,208039,52.4922725,-1.8957548,208039,,
19620,208623,52.4373328,-1.4252047,208623,,
19621,208651,52.470963,-1.5399417,208651,,
19622,208652,52.470798,-1.5401031,208652,,
19623,208666,52.4756568,-1.6765106,208666,motorway_junction,3A
19624,208809,52.5381074,-1.7278665,208809,,
19625,208813,52.538548,-1.7298781,208813,,
19626,208816,52.5388624,-1.7280087,208816,,
19627,208822,52.5398694,-1.7265903,208822,,
19628,208825,52.5393801,-1.7247366,208825,,
19629,208829,52.5384182,-1.7246345,208829,,
19630,208872,52.551033,-1.7309869,208872,,
19631,208873,52.5512154,-1.7314747,208873,,
19632,209086,52.5786106,-1.8293731,209086,,
19633,209092,52.5791751,-1.8297581,209092,,
19634,209764,52.510587,-1.8623474,209764,,
19635,209863,52.527097,-1.8970341,209863,,
19636,209864,52.5273193,-1.8968451,209864,,
19637,209869,52.5360074,-1.8890258,209869,,
19638,209881,52.5532882,-1.884445,209881,,
19639,209899,52.5022531,-1.7974217,209899,,
19640,209900,52.5026369,-1.7978275,209900,,
19641,209901,52.502504,-1.7972439,209901,,
19642,209908,52.5017513,-1.7975188,209908,,
19643,209913,52.499256,-1.8038116,209913,,
19644,209916,52.4990256,-1.803979,209916,,
19645,209917,52.4991384,-1.8041783,209917,,
19646,209941,52.4898427,-1.8156962,209941,,
19647,209945,52.4893429,-1.8154493,209945,,
19648,209947,52.4893909,-1.8147267,209947,,
19649,209952,52.4886836,-1.8129566,209952,,
19650,209954,52.4870533,-1.8111567,209954,,
19651,209977,52.4668847,-1.8101409,209977,,
19652,209980,52.4651323,-1.8120667,209980,,
19653,210090,52.4926715,-1.8659843,210090,,
19654,210091,52.4929029,-1.8659566,210091,,
19655,210098,52.4983267,-1.8598584,210098,,
19656,210101,52.4987527,-1.859484,210101,,
19657,210102,52.4989002,-1.8598903,210102,,
19658,210105,52.4984941,-1.8603257,210105,,
19659,210119,52.497554,-1.8729742,210119,,
19660,210125,52.5007825,-1.8731455,210125,,
19661,210126,52.5010603,-1.873389,210126,,
19662,210127,52.5010704,-1.8735318,210127,,
19663,210133,52.4982441,-1.8838498,210133,,
19664,210140,52.5010855,-1.8788922,210140,,
19665,210142,52.5011603,-1.8783068,210142,,
19666,210143,52.5012741,-1.8784485,210143,,
19667,210144,52.5012942,-1.8786591,210144,,
19668,210145,52.5009339,-1.878606,210145,,
19669,210146,52.5010309,-1.8783326,210146,,
19670,210157,52.5046734,-1.8704967,210157,,
19671,210164,52.5011698,-1.8788831,210164,,
19672,210169,52.5016963,-1.8833763,210169,,
19673,210176,52.5026543,-1.8839641,210176,,
19674,210179,52.5023437,-1.8830099,210179,,
19675,210180,52.5021664,-1.8830204,210180,,
19676,210186,52.5077762,-1.8638577,210186,crossing,
19677,210260,52.4761624,-1.8907769,210260,,
19678,210302,52.6492288,-1.8339095,210302,,
19679,210307,52.6485847,-1.8339318,210307,,
19680,210315,52.6421927,-1.8347504,210315,,
19681,210321,52.6418318,-1.8346818,210321,,
19682,210324,52.641579,-1.834807,210324,,
19683,210374,52.6073318,-1.8380843,210374,,
19684,210375,52.6071944,-1.8382073,210375,,
19685,210376,52.6072142,-1.8380038,210376,,
19686,210380,52.6070997,-1.8382937,210380,,
19687,210382,52.606982,-1.8379412,210382,,
19688,210383,52.6067415,-1.8381529,210383,,
19689,210408,52.5877447,-1.8301339,210408,,
19690,210409,52.5879128,-1.830385,210409,crossing,
19691,210412,52.5877123,-1.8302707,210412,,
19692,210414,52.5875949,-1.830224,210414,,
19693,210417,52.5874294,-1.8299231,210417,,
19694,210419,52.5875757,-1.8299056,210419,,
19695,210421,52.5875208,-1.8295347,210421,,
19696,210423,52.5876046,-1.8305781,210423,crossing,
19697,210427,52.5869884,-1.829973,210427,,
19698,210441,52.5790748,-1.8295537,210441,,
19699,210444,52.5788931,-1.8295748,210444,,
19700,210445,52.5789069,-1.8294168,210445,,
19701,210446,52.5790786,-1.8293838,210446,,
19702,210447,52.5790909,-1.8294787,210447,,
19703,210857,52.5528685,-1.7984483,210857,,
19704,211034,52.5380428,-1.7308502,211034,,
19705,211036,52.5385251,-1.7302918,211036,,
19706,211038,52.5387174,-1.7302805,211038,,
19707,211039,52.538766,-1.7305721,211039,,
19708,211042,52.5385171,-1.7306561,211042,,
19709,211044,52.5384813,-1.7303838,211044,,
19710,211053,52.5316679,-1.7460882,211053,,
19711,211069,52.5293124,-1.7612064,211069,,
19712,211071,52.5291565,-1.7655454,211071,,
19713,211323,52.5510131,-1.941753,211323,motorway_junction,8
19714,211386,52.5654084,-1.998402,211386,,
19715,211387,52.5652111,-1.9984074,211387,motorway_junction,9
19716,211396,52.5683598,-2.0081509,211396,motorway_junction,9
19717,211397,52.5682254,-2.0082485,211397,,
19718,211421,52.5797357,-2.013798,211421,,
19719,211425,52.5797434,-2.0140308,211425,motorway_junction,10
19720,211432,52.5915477,-2.0148825,211432,,
19721,211492,52.6287146,-2.0474631,211492,motorway_junction,10A
19722,211932,52.3746601,-2.0492263,211932,,
19723,211995,52.5375278,-1.800294,211995,,
19724,212683,52.5084265,-1.857451,212683,,
19725,212804,52.5532014,-1.9090068,212804,,
19726,212809,52.5374267,-1.9692965,212809,,
19727,214698,52.5841167,-2.0148457,214698,,
19728,214700,52.5846754,-2.0152455,214700,,
19729,214723,52.5858467,-2.0156982,214723,,
19730,214731,52.5848135,-2.0155531,214731,,
19731,214738,52.5835973,-2.0136106,214738,,
19732,215080,52.4928547,-1.8668387,215080,,
19733,215083,52.4930841,-1.8664276,215083,,
19734,215085,52.4925652,-1.8666206,215085,,
19735,215098,52.5017448,-1.8564884,215098,,
19736,215101,52.5019122,-1.8556146,215101,,
19737,215103,52.5020947,-1.8548145,215103,,
19738,215105,52.5015746,-1.8547206,215105,,
19739,215116,52.5030211,-1.8574426,215116,,
19740,215118,52.5026906,-1.8565234,215118,,
19741,215121,52.5032579,-1.8578658,215121,,
19742,215123,52.5034837,-1.8575308,215123,,
19743,215130,52.5014979,-1.8552515,215130,,
19744,215141,52.504784,-1.831287,215141,,
19745,215198,52.5229023,-1.8437683,215198,,
19746,217032,52.5986329,-1.6479111,217032,motorway_junction,10
19747,217060,52.6077045,-1.6375857,217060,,
19748,217123,52.6851844,-1.5501728,217123,motorway_junction,11
19749,218182,52.5558751,-1.8983934,218182,,
19750,218274,52.5528074,-1.8840638,218274,,
19751,221056,52.578252,-1.9606395,221056,,
19752,221059,52.5782679,-1.9602797,221059,,
19753,221147,52.5808561,-1.9130145,221147,,
19754,221193,52.5579071,-1.9110865,221193,,
19755,221204,52.5532959,-1.9094149,221204,,
19756,221210,52.5530587,-1.9092625,221210,,
19757,221307,52.5222619,-1.8742949,221307,,
19758,221321,52.5255588,-1.8589454,221321,,
19759,221322,52.5253857,-1.8589901,221322,,
19760,221323,52.5248511,-1.8591137,221323,,
19761,221324,52.5249394,-1.8592714,221324,,
19762,221325,52.5251912,-1.8592393,221325,,
19763,221367,52.5277603,-1.844643,221367,,
19764,221937,52.4918224,-1.9115903,221937,,
19765,221961,52.4950238,-1.9147306,221961,,
19766,221972,52.4957413,-1.9153994,221972,,
19767,221997,52.4931639,-1.8879306,221997,,
19768,222011,52.4978781,-1.883839,222011,,
19769,222012,52.4981464,-1.8835547,222012,,
19770,222013,52.4979369,-1.8836002,222013,,
19771,222014,52.498198,-1.8836207,222014,,
19772,222101,52.5519515,-1.925718,222101,motorway_junction,7
19773,222104,52.5521011,-1.9255915,222104,,
19774,222109,52.5522623,-1.9369063,222109,,
19775,222133,52.5531167,-1.9319547,222133,,
19776,222824,52.6389522,-1.8048592,222824,,
19777,222826,52.6396376,-1.8053507,222826,,
19778,222864,52.5451043,-1.7205721,222864,,
19779,224025,52.6109332,-2.0407495,224025,,
19780,224026,52.6110295,-2.0404414,224026,,
19781,224043,52.6141514,-2.0308775,224043,,
19782,224044,52.6140906,-2.031056,224044,,
19783,224045,52.6141467,-2.0310958,224045,,
19784,224046,52.6142084,-2.0309979,224046,,
19785,224047,52.6142644,-2.0308744,224047,,
19786,227619,52.5246594,-1.8625121,227619,,
19787,227863,52.5520605,-1.7377259,227863,motorway_junction,T2
19788,227873,52.5643021,-1.7604762,227873,,
19789,227886,52.5711377,-1.7738658,227886,,
19790,228098,52.5812845,-1.7849785,228098,motorway_junction,T3
19791,228179,52.635478,-1.8076629,228179,motorway_junction,T4
19792,228180,52.6355401,-1.8074781,228180,,
19793,228191,52.6413207,-1.8164496,228191,motorway_junction,T4
19794,228192,52.6408981,-1.8159526,228192,,
19795,228206,52.6477292,-1.8347549,228206,,
19796,228267,52.6612488,-1.9192464,228267,motorway_junction,T6
19797,228279,52.6619138,-1.922455,228279,,
19798,228308,52.6630038,-1.9656099,228308,,
19799,228310,52.6629306,-1.9642103,228310,,
19800,228320,52.6626096,-1.9748074,228320,,
19801,228323,52.6641133,-1.9703456,228323,,
19802,228325,52.6646454,-1.9704331,228325,,
19803,228331,52.6646553,-1.9701877,228331,,
19804,228333,52.6640104,-1.9701681,228333,,
19805,228384,52.6718598,-2.0114396,228384,motorway_junction,T7
19806,229008,52.5427597,-1.8674379,229008,,
19807,229160,52.5568202,-1.8832729,229160,,
19808,229161,52.5570381,-1.8832158,229161,,
19809,229186,52.5569453,-1.8828085,229186,,
19810,229192,52.5568263,-1.882851,229192,,
19811,229198,52.5576604,-1.8825372,229198,,
19812,229301,52.5817047,-1.90646,229301,,
19813,230863,52.6068151,-1.96103,230863,,
19814,230885,52.5926907,-1.9711478,230885,,
19815,230886,52.5925391,-1.9710256,230886,,
19816,231029,52.5855675,-2.012058,231029,,
19817,231032,52.5857141,-2.0130251,231032,,
19818,231036,52.5851009,-2.0132771,231036,,
19819,231038,52.5858366,-2.0135164,231038,,
19820,231132,52.5664952,-2.0040128,231132,,
19821,231139,52.5666578,-2.0024685,231139,,
19822,231595,52.5737042,-2.0006682,231595,,
19823,231645,52.6140898,-2.0042064,231645,,
19824,231646,52.6143307,-2.0043601,231646,,
19825,231647,52.6145864,-2.0049976,231647,,
19826,231661,52.6205188,-2.0109654,231661,,
19827,232108,52.5075232,-1.8641948,232108,,
19828,232111,52.5035448,-1.8722846,232111,,
19829,232118,52.5009461,-1.878705,232118,,
19830,232128,52.4753119,-1.8876325,232128,,
19831,232192,52.5009368,-1.9234096,232192,,
19832,232195,52.4986456,-1.9190661,232195,,
19833,232213,52.5093691,-1.8691881,232213,,
19834,232241,52.4707116,-1.8787779,232241,,
19835,232246,52.47434,-1.8826372,232246,,
19836,236400,52.5439612,-1.8854789,236400,,
19837,236401,52.543957,-1.8852325,236401,,
19838,247616,52.5004517,-1.7196258,247616,,
19839,247629,52.4959353,-1.7172202,247629,,
19840,270009,52.5514107,-1.7306095,270009,,
19841,272182,52.5607757,-2.0480049,272182,,
19842,272509,52.5127092,-1.9756415,272509,,
19843,272515,52.5119171,-1.9742352,272515,,
19844,272544,52.5092013,-1.9559545,272544,,
19845,272545,52.5094274,-1.9556613,272545,,
19846,272547,52.5094802,-1.955458,272547,,
19847,272552,52.5093391,-1.9528698,272552,,
19848,272559,52.5130421,-1.9481183,272559,,
19849,272580,52.5044757,-1.9406381,272580,,
19850,272602,52.5143826,-1.9392668,272602,,
19851,272607,52.5136836,-1.934166,272607,,
19852,272608,52.5138447,-1.9335471,272608,,
19853,272626,52.5129731,-1.9221603,272626,,
19854,272656,52.5155951,-1.9032026,272656,,
19855,275372,52.5307845,-1.7999264,275372,,
19856,275373,52.5308102,-1.7997516,275373,,
19857,275392,52.5283988,-1.8002559,275392,,
19858,275393,52.5283725,-1.8000793,275393,,
19859,275645,52.494091,-1.8171094,275645,,
19860,275646,52.4934959,-1.8183836,275646,,
19861,275652,52.4928175,-1.8238092,275652,,
19862,275655,52.4927253,-1.825834,275655,,
19863,275693,52.492552,-1.8580649,275693,,
19864,275704,52.4927809,-1.8656555,275704,,
19865,275718,52.474442,-1.8830326,275718,,
19866,275719,52.4745909,-1.8832384,275719,,
19867,275720,52.4744446,-1.8825171,275720,,
19868,275724,52.4724525,-1.8790886,275724,,
19869,275727,52.4706953,-1.8785683,275727,,
19870,278212,52.5498881,-1.6929516,278212,,
19871,278217,52.5498928,-1.6938265,278217,,
19872,278218,52.5495673,-1.6940613,278218,,
